message,table
"[창원시청]확진자동선안내11.16.(월)~11.18.(수)11:00~20:00운암정(진해구웅동로 89,방역완료)식당 이용자 중 유증상자는 관할보건소 연락바랍니다. ",PD
[중랑구청] 228~229번 확진자 역학조사 및 방역완료. 세부내용 홈페이지 및 블로그 bit.ly/2PQADRw 참조 바랍니다. ,PD
"[광진구청] 154번 역학조사결과 및 155,156번 확진자(감염경로 조사중) 발생 알림. 상세내용 gwangjin.go.kr 확인 바랍니다. ",PD
"[김포시청] 187번~188번 확진자 2명(장기동1, 마산동1) 11월19일 발생/ 방역 및 역학조사중/ 세부사항 김포시 블로그 참조 vo.la/oXaWK ",PD
"[동대문구청]253번~261번 확진자발생, ddm4you.blog.me 참조하시고, 철저한 방역수칙 준수와 의심증상발현 즉시 선별검사 받으시길 간곡히 당부드립니다 ",PD
[천안시청] 확진자 2명 발생(천안403번: 감염경로 조사중/ 천안404번: 아산106번의 가족). 현재 역학조사 등 관련조치 진행중입니다. ,PD
"[강릉시청]시흥시 175번확진자 11월 16일 ~ 17일 방문/자차이동, 마스크착용/홈피 및 카톡채널 pf.kakao.com/_YXdnxb 참조바랍니다. ",PD
[횡성군청]안산216번 확진자 11.7. 08:30~17:00 안흥면 방문/역학조사결과 접촉자 없으며 방역수칙 준수 및 올바른 마스크 착용 바랍니다. ,PD
"[익산시청] <내용정정> 익산 21번 관련 확진자 6명. 원대병원 환자 및 보호자 3명, 음식점 3명이며, 동선 및 접촉자 역학조사 중입니다. ",PD
"[삼척시청] 확진자 1명 발생(인천 미추홀구 173번 접촉자) 방문지 소독완료. 접촉자파악 및 역학조사 중 시민모두 마스크 착용, 방역 수칙을 준수하시기 바랍니다 ",PD
[춘천시청] 춘천44~46번(후평동) 확진자 3명 발생(춘천43번 가족)/이동동선은 역학조사 완료 후 별도 공개 예정/마스크 착용 등 방역수칙 준수바랍니다. ,PD
[군산시청] <군산 30번 확진자 발생> 군산 27번 접촉자로 자가격리 중 확진. 이동동선은 없습니다. ,PD
"[광주광역시]어제(19일) 확진자 4명(기공개 1명) 발생하여 총599명입니다. 597번 학동, 598번 서석동, 599번 소촌동 거주자로 동선은 조사중입니다. ",PD
[인제군청] 인제 32번 확진자는 인천시 남동구 거주자로 부천시 확진자의 접촉자임을 알려드립니다. ,PD
[해남군청] 나주시 확진자 동선 안내. 11.16(월) 09:00~15:00 전남운전면허시험장(나주시 삼영동 189) 방문자는 보건소에서 상담 및 검사 바랍니다. ,PD
"[양구군청]양구1번 확진자 관련, 전일 검체 검사자 297명 검사결과 음성 293명(재검사자 포함), 검사진행중 4명임을 안내드립니다. ",PD
[순천시청] 136~139번 확진자 발생. 제일고 1명 발생으로 금일 10시부터 전체 학생 대상 검사 실시합니다. 매안초 접촉자 1명 외 검사자 전원 음성입니다. ,PD
"[목포시청]11월 확진자 관련, 2034명 검사결과 1648명 음성, 검사중 386명이며, 마스크 착용 등 방역수칙을 준수, 의심증상 즉시 보건소로 연락바랍니다. ",PD
"[원주시청]확진자 발생(225번,자가격리 해제 전 검사 확진). 접촉자 및 이동경로는 없습니다. 입 코를 마스크로 완전히 가리셔서 얼굴과 틈이 없게 해주세요. ",PD
[담양군청] 오늘 현재 담양 확진자1명 발생입니다. 확진자는 광주571 접촉자이며 대전면 거주자로 동선은 조사중입니다. ,PD
[화천군청] 춘천시 43번 확진자 관련 11월 5일~18일 토마토선별장 방문자는 토마토선별장 이동진료소에서 금일 11시부터 검사 바랍니다. (440-2816) ,PD
"[화천군청] 춘천시 43번 확진자 관련 밀접접촉자 12명 검사중, 이동동선 및 접촉자 검사결과 확인시 홈페이지 공개 예정 ",PD
"[여수시청] 순천-124 확진자 관련, 순천 ↔ 여수 회사(여수산단) 출퇴근(자차). 방역소독완료, 밀접접촉자 파악 검사 진행중입니다(여수시 거주자 없음). ",PD
[완도군청] 나주시 확진자 동선 안내 11.16(월) 09:00~15:00 전남운전면허시험장(나주시 삼영동 189) 방문자는 보건의료원으로 상담 및 검사바랍니다. ,PD
"[여수시청] 하동-20 확진자 관련, 하동 ↔ 여수 회사(여수산단) 출퇴근(광양통근버스). 방역소독완료, 밀접접촉자 파악검사 진행중이며 (여수시 거주자 없음) ",PD
"[완도군청] 최근 타지역 방문 후 확진자와 접촉한 사례가 지속 발생하고 있으니, 군민들께서는 타지역 방문 자제 및 마스크 착용 등 개인방역 수칙을 준수바랍니다. ",PD
"[군산시청1]<군산 28번 확진자 방문동선> 11/15(일) 최종희부뚜막 13:02 신한 29,000원 결제(남2,여1) 보건소 연락바람(063-463-4000) ",PD
"[군산시청2]<군산28번 확진자 방문동선> 11/15(일) 최종희부뚜막 13:29 국민 40,000원 결제(남2,여2) 보건소 연락바람(063-463-4000) ",PD
"[금천구청]107번째 확진자 발생, 역학조사 중, 격리 병상 이송 및 자택 방역 예정, 금천구 카카오톡 채널 확인 pf.kakao.com/_hUpLxb ",PD
"[무안군청]전남316번(무안6번) 확진자 발생,방역소독 완료,자가격리 중 확진으로 접촉자는 없으며, 동거인 4명 '전원음성' 판정으로 자가격리 중입니다. ",PD
"[중랑구청] 11.20.(금) 230~231번 확진자(상봉1동, 상봉2동)발생. 역학조사 진행 중. 완료즉시 홈페이지 공개 예정입니다. ",PD
"[노원구청] 11.20(금) 확진자 7명(공릉2동 3명,하계2동 2명,중계1,중계2·3동)발생(389~395번). 동선 역학조사후 홈페이지, 블로그 공개하겠습니다 ",PD
"[강진군청] 11.19.(목) 무안군확진자 중앙초, 계산초 방과후강사는 17일 검사결과 음성으로 관내 학생은 검사대상이 아님을 알려드립니다. ",PD
"[시흥시청] 확진자 4명발생(175번 가족 3명, 감염경로 조사중 1명), 역학조사 중, blog.naver.com/siheungblog/222149411421 ",PD
"[곡성군청] 11.20.(금) 현재 곡성군 추가 확진자 없습니다. 마스크 착용, 타지역 방문 자제 및 개인방역수칙 준수바랍니다. ",PD
"[목포시청] 목포 28, 29번 확진자 발생, 목포21번 접촉자로 자가격리 중 2차검사에서 양성판정. 모임과 외출 자제, 의심증상시 즉시 보건소 문의 바랍니다. ",PD
[창원시청] 창원156~160번(진해구) 확진자 5명 발생. 이동동선 및 접촉자는 역학조사 중입니다. 마스크를 꼭 착용해주세요. ,PD
[창원시청] 확진자 동선안내 11.15(일) 13:30~14:00 창원컨벤션센터 “2020 더 골프쇼 in 창원” 방문자 중 유증상자 관할 보건소로 연락바랍니다. ,PD
[대구광역시]확진자(수성구 1명) 발생 안내.인천 확진자의 접촉자로 역학조사중이며 실내외에서 마스크착용과 증상있을시 외출자제하시고 보건소 예약후 검사부탁드립니다 ,PD
[김포시청] 189번 확진자 1명(고양시 일산동구) 11월20일 발생/ 방역 및 역학조사중/ 세부사항 김포시 블로그 참조 vo.la/4uAk5 ,PD
[전주시청] 서울 노량진 임용단기학원(동작구)관련 확진자 5명 발생/전북197번째~201번째(전주)/방문지 소독 및 가족포함 접촉자 역학조사중 ,PD
"[화천군청] 춘천시 43번 확진자 관련, 11월 11일 12시~14시 사내면 거북회관에서 식사하신 분은 토마토선별장 이동진료소에서 검사바랍니다. ",PD
"[화천군청] 춘천시 43번 확진자 관련, 11월 5일~11일 12시~14시 사내면 개미집에서 식사하신 분은 토마토선별장 이동진료소에서 검사바랍니다. ",PD
"[안양시청] 안양307,308번(지역) 확진자 발생. blog.anyang.go.kr/222149423098 동선 등 추가정보는 지속적으로 업데이트 예정. ",PD
"[도봉구청] 11.20(금) 확진자 4명 발생(281~284번, 방학2동, 방학3동, 창5동, 도봉2동). 역학조사결과 이동동선 및 조치사항 홈페이지 공개예정 ",PD
"[강서구청] 강서구 확진자 4명 발생(화곡8,등촌2,발산1) 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi ",PD
"[동작구청]310~314번째 확진자(완치자 266명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran ",PD
"[화천군청] 춘천시 43번 확진자 관련, 11월 12일, 16일 12시~14시 사내면 이공짬뽕에서 식사하신 분은 토마토선별장 이동진료소에서 검사바랍니다. ",PD
"[공주시청] 공주 13번(해외입국자) 확진자 발생. 11월19일 입국검사 중 확진되어 가족(3명),지인(1명) 외 접촉자 없음. 격리병원 이송 및 자택 소독예정. ",PD
"[용인시청] 확진자 3명(465~467번, 마북동2, 삼가동1) 발생, 역학조사후 동선은 홈페이지 및 SNS에 공개하겠습니다. corona.yongin.go.kr ",PD
[천안시청] 확진자 3명 발생[천안405~406번:아산시소재대학관련 / 천안407번:천안402번 접촉자(가족)] 현재 역학조사 및 방역 등 관련조치 진행중입니다 ,PD
"[광주광역시]까사디루체(문흥동), 개념포차바다다(치평동), 미스터초밥왕전대점(용봉동), 만땅PC방(진월동)등 확진자 방문시설 방역소독 완료했으니 안심이용 바랍니다 ",PD
"[동작구청]315번째 확진자(완치자 266명)발생, 상세내용 홈페이지 및 블로그 등 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran ",PD
"[성남시청] 11.19일 3명, 11.20일 6명 확진자 추가 발생. 상세내용 추후 시홈페이지에 공개예정입니다. corona.seongnam.go.kr ",PD
"[양천구청]양천구확진자 5명(신월4·5·6동, 신정1동, 목4동거주)발생. 블로그참조. blog.naver.com/yangcheon2016/222149486771 ",PD
"[광명시청] 146번째 확진자 발생. 마포구 주민 . 격리병원 이송예정, 주거지 등 방역예정, 블로그공개 blog.naver.com/gmcityhall ",PD
"[영암군청] 목포27번 영암 거주확진자의 접촉자3명 검사결과 음성 ▲회식·모임·행사 자제▲마스크 착용, 거리두기, 출입명부작성 등 방역수칙을 반드시 준수바랍니다. ",PD
[여수시청] 여수19번 확진자 발생. 역학조사 진행 중이며 동선 파악 즉시 공개하겠습니다. ,PD
"[수원시청] 328번(망포2동), 329번(광교2동), 330번(관외거주자), 331번(호매실동) 확진자 발생, 동선은 역학조사 후 공개하겠습니다. ",PD
[과천시청] 과천31번 확진자 발생 역학조사중. 상세내용은 시홈페이지 및 과천마당 앱 등에 공개 예정입니다. ,PD
[김포시청] 사우동 거주 서울시 강서구 확진자 1명 11월20일 발생/ 방역 및 역학조사중/ 세부사항 김포시 블로그 참조 vo.la/u6Z7f ,PD
"[강북구청]173번(미아동, 타구확진자 접촉)발생, 동선 홈페이지(gangbuk.go.kr)추후공개 예정, 마스크 착용 바랍니다. ",PD
"[담양군청] 확진자 동선 파악 및 소독실시 완료, 확진자 거주마을 주민 77명 검체 채취 후 검사 의뢰하였으며 결과 나오는대로 알려드리겠습니다. ",PD
[익산시청]익산시 21~34번 확진자 이동동선은 익산시청 홈페이지에서 확인 가능합니다. 추가 이동동선은 파악중입니다. ,PD
"[진주시청] 확진자1명 발생▲11/19 보건소선별진료소검사→11/20 확진(마산의료원이송예정)▲역학조사 및 접촉자, 동선노출자 검사진행중▲방역중 ",PD
"[창원시청] 창원161~163번(의창구2,성산구1) 확진자 3명 발생. 이동동선 및 접촉자는 역학조사 중입니다. 마스크를 꼭 착용해주세요. ",PD
"[영암군청] 목포27번 영암 거주 확진자 관련, 삼호고등학교 217건 검사 결과 전원 음성판정 ▲회식·모임 등 자제, 동선최소화 ▲의심증상시 보건소 상담바랍니다. ",PD
"[전주시청]3-1. 전북197번째(전주) 확진자 경로안내/11.17(화)14:20~22시, 11.18(수)08시~16시 전북대 예체능관(6-4) 1층 독서실 ",PD
"[구례군청] 11월7일 이후 순천, 광양, 하동에서 120명 확진자가 발생하였습니다. 발생지역 방문을 자제하고, 반드시 마스크를 착용 해주시기 바랍니다. ",PD
[군산시청2]<군산 28번 확진자 관련> ▲ 접촉자 검사완료 ▲ 소독완료 ▲ 소독완료된 방문지는 안심하시고 이용하시기 바랍니다. ▲ 예방수칙을 꼭 지켜주세요. ,PD
"[전주시청]3-1. 전북198번째(전주) 확진자 경로안내/11.18(수)11:00~11:45 동원순대집(쑥고개로 391, 효자동2가) ",PD
[순천시청] 140번 확진자 발생. 역학조사 중이며 검사 필요한 동선은 즉시 공개하도록 하겠습니다. ,PD
"[전주시청]2-1. 전북201번째(전주) 확진자 경로안내/11.17(화)17:00~19:00 채선당플러스전주서신점(백제대로 422, 서신동) ",PD
"[광주광역시]오늘 현재 확진자 2명 발생하여 총 601명입니다. 600번 남구 임암동, 601번 남구 행암동 거주자로 동선은 조사중으로 확인되는대로 안내하겠습니다 ",PD
"[성남시청] 11.20일 2명(중원구 1, 타지역 1) 확진자 추가 발생. 상세내용 추후 시홈페이지에 공개예정입니다. ",PD
[충주시청][송파구514번 확진자 충주방문동선안내①] (11.18) 최초증상 발현 / (11.19) 검사결과 양성 / (11.16~17) 충주방문 동선안내입니다. ,PD
[충주시청][송파구514번 확진자 충주 동선안내②] (11.16) 10:50~11시 중앙탑면 충주휴게소 하행 11:30~12:45 대소원면 명태어장(지인차량) ,PD
[충주시청][송파구514번 확진자 충주 동선안내③] (11.16) 13:30~19:20 대소원면 대영힐스골프장(지인차량) 20시~21:45 호암동 도니돼지(도보) ,PD
[충주시청][송파구514번 확진자 충주 동선안내④](11.16)21:50~22:48 호암동 비어아지트(도보) (16일23시~17일05:30)호암동 더베이스호텔 ,PD
[충주시청][송파구514번 확진자 충주 동선안내⑤](11.17)06:10~11:30 대소원면 대영베이스골프장(지인차량) 12시~13:40 대소원면 마당(지인차량) ,PD
[충주시청][송파구514번 확진자 충주 동선안내⑥] 확진자 이동동선 및 접촉자 역학조사중이며 방역소독 예정입니다. ,PD
"[포항시청]111번(남구) 확진자동선 11/15 11:50~12:34영일만회대게(구룡포리946-1,자차) 11/17 10:40~15시강남터미널→포항터미널/고속버스 ",PD
